what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469048853
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469054120
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1327469054129
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1327469054129
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProgressView",1327469055890
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProgressView",1327469055902
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469062814
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469065024
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469073981
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469709080
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469711731
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1327469803276
